SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),33,25,24
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,19,16,15
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:About,5,5,5
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:page top CTA:Sign in,3,3,3
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,2,2,2
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),291,201,180
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,130,113,104
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,50,38,37
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,25,22,18
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,17,17,17
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,23,16,16
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,20,16,16
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,19,16,15
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,6,6,6
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),22,20,18
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,13,13,12
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,4,4,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Investments,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Learn about RES,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),15,12,12
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,4,4,4
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:footer:footer-linkedin,2,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page bottom CTA:Call us at 1888,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Investments,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),62,51,50
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,18,17,17
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,14,10,10
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,8,8,8
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,6,6,6
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,5,5,5
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,4,4,4
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),166,140,128
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,71,64,55
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,52,49,48
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,10,9,9
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,7,6,6
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,7,6,6
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,7,6,6
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,6,6,6
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,2,1,1
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),19,18,18
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,9,9,9
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,3,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:footer:footer-li,2,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Investme,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),206,129,126
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,92,58,58
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,61,56,54
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,30,26,26
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,8,8,8
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,6,6,6
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:footer:footer-linkedin,2,1,1


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),3345,2376,1901
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1531,1185,1050
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,790,621,353
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,678,577,552
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,128,119,116
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,79,70,67
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,41,39,39
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,25,23,23
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,22,22,20
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,20,16,16
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,10,10,10


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),807,654,502
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,438,402,273
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,69,58,57
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,55,48,47
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Open an account,45,44,42
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,37,30,29
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,38,29,26
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,22,22,22
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,22,21,20
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about kn,21,21,20
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Pricing,21,21,20


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),113,77,72
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,40,37,37
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,18,16,14
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,14,11,10
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,12,11,11
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,10,10,7
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,6,5,5
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:footer:footer-twitter,2,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:footer:footer-link-contact-u,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),532,367,343
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,124,115,113
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,97,92,89
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,94,86,81
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,38,31,31
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,38,28,27
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,26,25,25
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,23,19,18
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,18,18,18
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,19,17,16
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Pricing,12,12,12


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),3216,2342,1930
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1336,1093,1031
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,801,607,333
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,694,594,570
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,149,145,143
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,87,77,75
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,36,34,34
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,31,29,28
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,25,23,23
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,16,16,16
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,14,13,13


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Oct 3, 2021 - Oct 9, 2021"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,non-customer
,Visits,Visits
Page,1381,92
/en/application/accounts,1270,86
your-information,1225,87
/en/application/your-information,965,62
/en/application/your-information/additional,837,48
/en/application/your-information/banking,820,45
/en/application/your-information/communication,816,44
/fr/application/accounts,45,5
/fr/application/your-information,35,4
/fr/application/your-information/additional,26,4
/fr/application/your-information/banking,24,4


##############################################
# App Completions
##############################################
,Visits,non-customer
,Visits,Visits
Page,563,40
account-confirmation,561,38
/en/application/account-confirmation,49,4
/fr/application/account-confirmation,2,1


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,212,74,1169,601
/en/application/accounts,188,63,1082,543
your-information,197,67,1028,523
/en/application/your-information,140,48,825,376
/en/application/your-information/banking,90,29,730,321
/en/application/your-information/additional,101,33,736,320
/en/application/your-information/communication,90,29,726,320
/fr/application/accounts,9,4,36,19
/fr/application/your-information,6,3,29,14
/fr/application/your-information/additional,3,2,23,9
/fr/application/your-information/banking,3,2,21,8


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,103,31,460,347
account-confirmation,101,31,460,346
/en/application/account-confirmation,11,7,38,27
/fr/application/account-confirmation,0,0,2,1


