##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),11,11,11
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,5,5,5
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,3,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),23,19,19
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,8,8,8
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,4,4,4
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),112,86,80
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,52,37,33
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,22,21,21
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,10,10,10
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,10,9,8
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,6,6,6
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,2,2,2
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,1,1,1


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),5,5,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,4,4,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),63,51,51
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,28,28,28
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,18,15,15
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,9,8,8
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,4,4,4
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,2,2,2


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),1162,1000,934
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,431,392,386
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,324,299,248
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,286,264,262
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,46,46,46
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,31,26,26
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,10,10,10
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,10,10,9
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,8,8,8
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,7,7,7
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,4,4,4


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),119,98,79
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,21,17,15
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,19,17,10
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,15,15,15
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about go,12,12,11
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,11,11,11
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,9,9,8
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:knowledge navigator,9,8,7
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,5,5,5
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,5,5,5
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Pricing,3,3,3


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),37,28,26
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,13,10,9
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,7,7,6
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,5,5,5
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,4,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Open an acco,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Local Scotia,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),273,224,222
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,98,93,93
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,47,46,46
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,41,41,41
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,13,13,13
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:Open an account,12,12,12
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,13,11,11
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page bottom CTA:Go to FAQ's,8,8,8
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,6,6,6
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,6,5,5
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,4,4,4


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),1162,1000,934
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,431,392,386
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,324,299,248
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,286,264,262
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,46,46,46
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,31,26,26
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,10,10,10
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,10,10,9
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,8,8,8
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,7,7,7
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,4,4,4


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Jul 17, 2022 - Jul 23, 2022"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,customer
,Visits,Visits
Page,1029,535
/en/application/accounts,953,488
your-information,906,468
/en/application/your-information,689,321
/en/application/your-information/additional,588,260
/en/application/your-information/banking,577,257
/en/application/your-information/communication,576,258
/fr/application/accounts,29,16
/fr/application/your-information,14,6
/fr/application/your-information/communication,12,6
/fr/application/your-information/additional,12,5


##############################################
# App Completions
##############################################
,Visits,customer
,Visits,Visits
Page,440,290
account-confirmation,439,290
/en/application/account-confirmation,54,36


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,238,100,791,435
/en/application/accounts,221,94,732,394
your-information,216,89,690,379
/en/application/your-information,144,50,545,271
/en/application/your-information/additional,99,28,489,232
/en/application/your-information/communication,91,26,485,232
/en/application/your-information/banking,95,27,482,230
/fr/application/accounts,9,4,20,12
/fr/application/your-information,4,2,10,4
/fr/application/your-information/communication,4,2,8,4
/fr/application/your-information/additional,4,2,8,3


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,102,31,338,259
account-confirmation,102,31,337,259
/en/application/account-confirmation,6,2,48,34


