#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Aug 15, 2021 - Aug 21, 2021"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
Operating Systems,4290
Windows 10,2081
OS X 10.15,548
Mobile iOS 14.7.1,350
Android 11,193
Mobile iOS 14.6,166


##############################################
# Browsers
##############################################
,Unique Visitors
Browser,4290
Google Chrome 92.0,1569
Safari 14.1,497
Chrome Mobile 92.0,376
Microsoft Edge 92.0,315
Safari 14.1.2,222


##############################################
# Device
"# ""Unspecified"" typically refers to Desktop/Laptop"
##############################################
,Unique Visitors
Mobile Device,4290
None,3047
Apple iPhone,686
Apple iPad,110
Samsung Galaxy S9 (SM-G960W),20
Samsung Galaxy S10 (SM-G973W),14


##############################################
# Countries
##############################################
,Unique Visitors
Countries,4290
Canada,3164
United States,343
Mexico,233
Peru,207
India,70
United Kingdom,46
Germany,21
Netherlands,16
Bahamas,11
Nigeria,11
Colombia,10
China,9
Portugal,9
Jamaica,9
Philippines,9
France,8
Spain,7
Chile,6
Switzerland,5
Russian Federation,5
Bangladesh,5
Hong Kong SAR of China,4
Dominican Republic,4
Italy,4
South Africa,4
Ukraine,4
Pakistan,4
Trinidad and Tobago,4
Singapore,3
United Arab Emirates,3
Barbados,3
Belgium,3
Argentina,3
Kenya,3
Brazil,3
Finland,2
Panama,2
Thailand,2
Ireland,2
Israel,2
Bolivia,2
Australia,2
Cayman Islands,2
Costa Rica,1
Senegal,1
Curacao,1
Cyprus,1
Ghana,1
Egypt,1
Isle of Man,1


##############################################
# Regions
##############################################
,Unique Visitors
Regions,4290
Ontario (Canada),1782
British Columbia (Canada),412
Alberta (Canada),373
Quebec (Canada),317
Metropolitana De Lima (Peru),166
Ciudad De Mexico (Mexico),104
Nova Scotia (Canada),91
California (United States),64
New Brunswick (Canada),64
Saskatchewan (Canada),54
Manitoba (Canada),51
Florida (United States),40
New York (United States),38
Virginia (United States),26
Oregon (United States),26
Newfoundland and Labrador (Canada),22
Texas (United States),21
Mexico (Mexico),20
Jalisco (Mexico),19
Maharashtra (India),16
Zuid-Holland (Netherlands),15
Nuevo Leon (Mexico),15
Bayern (Germany),13
London (United Kingdom),12
Islington (United Kingdom),12
Delhi (India),12
Louisiana (United States),10
District of Columbia (United States),10
Puebla (Mexico),9
Gujarat (India),9
Lagos (Nigeria),9
Prince Edward Island (Canada),9
New Providence (Bahamas),9
Washington (United States),9
Arequipa (Peru),8
North Carolina (United States),8
Cuzco (Peru),8
Chihuahua (Mexico),8
Wyoming (United States),8
South Carolina (United States),7
Yucatan (Mexico),7
Kingston (Jamaica),7
Georgia (United States),7
Telangana (India),7
Nevada (United States),7
Queretaro (Mexico),7
New Jersey (United States),7
Uttar Pradesh (India),6
Ohio (United States),6
Massachusetts (United States),6


#=================================================================
"# Site Traffic "
# Report suite: Scotiabank Prod
"# Date: Aug 15, 2021 - Aug 21, 2021"
# Segments: SWM
#=================================================================


##############################################
# Traffic Flow Flow
##############################################
Previous
Focus,Backstep 1,Path views
GWM:Home,,0
GWM:Home,English,1
GWM:Home,Spanish,1


##############################################
# Traffic By Page Name
##############################################
,Unique Visitors
Page,4287
SB:en:swm:Wealth Management Canada - Scotia Wealth Management,1856
SB:en:swm:ScotiaMcLeod,592
SB:es:swm:Pagina principal,451
SB:en:swm:ScotiaMcLeod online,295
SB:en:swm:Private Banking,290
SB:en:swm:Scotiatrust,244
SB:en:swm:Investment Management Services Canada,194
SB:en:swm:About us,174
SWM:Contact US,170
SB:en:swm:Contact us,167
SB:en:swm:The Scotiabank Women Initiative,155
SB:fr:swm:Accueil,139
SB:en:swm:Resource Centre,130
SB:en:swm:Total Wealth Planning,117
SB:en:swm:Foundations,94
SB:en:swm:Private Investment Counsel,93
SB:en:swm:J.P. Bickell Foundation,75
SB:en:swm:Home,71
SB:en:swm:J. P. Bickell Foundation General Charities Grant A,46
SB:es:swm:Contrato de Inversion Scotiabank,36
SB:en:swm:About the Initiative,35
SB:es:swm:Contáctanos,32
SB:en:swm:Knowledge centre,30
SB:en:swm:Annual tax reporting,24
SB:es:swm:Soluciones Financieras,21


##############################################
# Freeform table (2)
##############################################
,Unique Visitors
Page URL (c19),4290
https://www.scotiawealthmanagement.com/ca/en/home.html,1470
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html,399
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/scotiamcleod-online.html,294
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html,241
https://www.scotiawealthmanagement.com/intl/es/pagina-principal.html,210
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client.html,168
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,157
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/contact-us.html,147
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative.html,142
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html,142
https://www.scotiawealthmanagement.com/ca/fr/accueil.html,139
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html,130
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre.html,130
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html,121
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=EAIa,100
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,93
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/private-investment-counsel.h,89
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,86
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,73
https://www.scotiawealthmanagement.com/intl/en/home.html,61
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=CjwK,54
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,46
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,39
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=Cj0K,37
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/about-us.html,35
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/knowledge-centre.h,30
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,29
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,23
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,21
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,21
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,21
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,19
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/important-tax-dates.html,16
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/banca-privada.html,15
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,15
https://www.scotiawealthmanagement.com/intl/en/home/about-us.html,15
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/career-and-busines,14
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/gestin-de-inversiones.html,14
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclsrc=aw.,13
https://www.scotiawealthmanagement.com/intl/en/home/wealth-structuring-and-trust.html,13
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/knowledge-centre/e,13
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html?cid=S1eTAX1218-001&utm_so,12
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html,12
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/client-guide-faq.html,11
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,10
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,10
https://www.scotiawealthmanagement.com/ca/fr/accueil/gestion-de-placements.html,10
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/complaint-handling-procedures.html,9
https://www.scotiawealthmanagement.com/ca/fr/accueil/a-propos-de-nous.html,9
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/estructuracin-patrimonial-y-fiduciar,9


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Aug 15, 2021 - Aug 21, 2021"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),86,
series o,8,0
clave web,6,0
sabrina crawford,4,0
michael leahy,2,0
advisors,1,10
trading accounts,1,3
i:partner,1,3
programas,1,3
fee,1,3
mutual funds,1,3
aqueduct,1,2
j p bickell,1,1
partnership plus account fee,1,1
careers,1,1
jessica rempel,1,0
khoury,1,0
news,1,0
convocatorias,1,0
document retention policy,1,0
heidi,1,0
ma position,1,0
navreet,1,0
riff beneficies,1,0
reporte consolidado de inversiones,1,0
staff,1,0
estudiantes,1,0
caroline,1,0
sarah marshal,1,0
con o a,1,0
scotia macleod,1,0
vancouver,1,0
ccpc,1,0
foundation alberta,1,0
apoyo a proyectos,1,0
heidi giesbrecht,1,0
aquaduct,1,0
will,1,0
fondos y efectivo,1,0
national day for truth and reconciliation,1,0
roger,1,0
philanthropy,1,0
fondos de inversion,1,0
wealth,1,0
stella,1,0
dennis hayashi,1,0
riff,1,0
lisa toillon,1,0
scotia trade,1,0
trabajo,1,0
estate and trust services,1,0


