#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Aug 14, 2022 - Aug 20, 2022"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
SB:es:swm:Pagina principal,4494
SB:en:swm:Home,3102
SB:en:swm:Wealth Management Canada - Scotia Wealth Management,1795
SB:es:swm:Contáctanos,667
SB:en:swm:ScotiaMcLeod® - Scotia Wealth Management,578
SWM:Contact US,567
SB:es:swm:Contrato de Inversion Scotiabank,542
SB:en:swm:Contact us,529
SB:en:swm:Investment Management,524
SB:en:swm:Wealth Structuring and Trust,516
SB:en:swm:Private Banking,505
SB:es:swm:Soluciones Financieras,488
SB:fr:swm:Gestion de patrimoine Canada - Gestion de patrimoine Scotia,480
SB:en:swm:About us,464
SB:es:swm:Nuestra identidad,428
SB:es:swm:Programa de Reconocimiento,424
SB:en:swm:ScotiaMcLeod® Online - Scotia Wealth Management,355
SB:en:swm:Private Banking - Scotia Wealth Management,274
SB:en:swm:Investment Management Services in Canada - Scotia Wealth Management,224
SB:en:swm:Scotiatrust® - Scotia Wealth Management,176
SB:en:swm:About us - Scotia Wealth Management,167
SB:en:swm:Client Resource Centre - Scotia Wealth Management,138
SB:en:swm:Wealth Management Services in Canada - Scotia Wealth Management,130
SB:en:swm:The Scotiabank Women Initiative™ - Scotia Wealth Management,122
SB:en:swm:Total Wealth Planning - Scotia Wealth Management,110


##############################################
# Freeform table (2)
##############################################
,Unique Visitors
Page URL (c19),18031
https://www.scotiawealthmanagement.com/ca/en.html,1785
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html,1650
https://www.scotiawealthmanagement.com/intl/en/home.html,1561
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html/soluciones-de-inversion,708
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html/programa-de-reconocimiento,708
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,624
https://www.scotiawealthmanagement.com/ca/en/services/investment-management/scotiamcleod.html,578
https://www.scotiawealthmanagement.com/ca/en/connect-with-us.html,569
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversion.html,500
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,487
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,480
https://www.scotiawealthmanagement.com/ca/fr.html,480
https://www.scotiawealthmanagement.com/intl/en/home/wealth-structuring-and-trust.html,475
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,446
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,444
https://www.scotiawealthmanagement.com/intl/en/home.html/about-us,423
https://www.scotiawealthmanagement.com/intl/en/home/about-us.html,421
https://www.scotiawealthmanagement.com/intl/en/home.html/investment-management,419
https://www.scotiawealthmanagement.com/intl/en/home.html/contact-us,417
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,383
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/programa-de-reconocimiento.html,379
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html/soluciones-financieras,375
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html/contactanos,365
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html/nuestra-identidad,361
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiamcleod-online-account.html,355
https://www.scotiawealthmanagement.com/ca/en/services/private-banking.html,269
https://www.scotiawealthmanagement.com/ca/en/services/investment-management.html,209
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust.html,173
https://www.scotiawealthmanagement.com/ca/en/about-us.html,168
https://www.scotiawealthmanagement.com/ca/en/resource-centre.html,140
https://www.scotiawealthmanagement.com/ca/en/services.html,130
https://www.scotiawealthmanagement.com/ca/en/services/the-scotiabank-women-initiative.html,122
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/foundations.html,107
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/estate-and-trust-services.html,106
https://www.scotiawealthmanagement.com/ca/en/services/investment-management/private-investment-couns,78
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions/individuals-and-families.html,77
https://www.scotiawealthmanagement.com/ca/en/connect-with-us/thank-you.html,75
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/jp-bickell-foundation.html,73
https://www.scotiawealthmanagement.com/ca/en/services/total-wealth-planning.html,67
https://www.scotiawealthmanagement.com/ca/fr/communiquez-avec-nous.html,60
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/jp-bickell-foundation/application-,52
https://www.scotiawealthmanagement.com/ca/en/services/private-banking/borrowing-to-invest.html,48
https://www.scotiawealthmanagement.com/ca/en/services/private-banking/concierge.html,32
https://www.scotiawealthmanagement.com/intl/en/home.html/%3C/script%3E%3Cmy_tag_5fa10d3d-52ef-4031-b,30
https://www.scotiawealthmanagement.com/intl/en/home.html/%3Cmy_tag_5fa10d3d-52ef-4031-be51-632cb93b9,29
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html/%3Cmy_tag_f16b529b-781b-4953-92c7,29
https://www.scotiawealthmanagement.com/intl/en/home.html//%3E%3Cmy_tag_5fa10d3d-52ef-4031-be51-632cb,27
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html//%3E%3Cmy_tag_f16b529b-781b-4953-,26
https://www.scotiawealthmanagement.com/intl/en/home.html/private-banking,25
https://www.scotiawealthmanagement.com/ca/en/services/the-scotiabank-women-initiative/knowledge-cent,25


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Aug 14, 2022 - Aug 20, 2022"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),81,
esg,3,1
chat,3,0
responsible investment,2,2
tax,2,1
adrain tauro,2,0
wealth management taxation,2,0
advanced planning,2,0
team,1,6
charitable,1,2
trust,1,2
address,1,1
the marion ethel kamm and frederick john kamm foundation,1,1
stock,1,1
resources,1,1
high interest,1,1
find an advisor,1,1
testamentary trusts,1,1
scotia secure e-mail services,1,0
market linked gic,1,0
administration and fees,1,0
pome,1,0
natasha,1,0
responsible investments,1,0
wintrell quirao,1,0
national bank,1,0
na.to,1,0
scotiamcleod capital credit cards,1,0
gord deck,1,0
miremdi,1,0
fax number,1,0
loams,1,0
resoucres,1,0
fraud,1,0
market watch,1,0
kelowna,1,0
email,1,0
award,1,0
गुन्नू कुमार,1,0
marc-olivier,1,0
how to send an email,1,0
janis kraut,1,0
total wealth planning,1,0
open account,1,0
stephen william,1,0
preferred share information,1,0
locations in vancouver bc,1,0
james upright,1,0
scotiag,1,0
beneficiary forms,1,0
"phillips, rocio",1,0


