#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Jun 28, 2020 - Jul 4, 2020"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_319,22
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,21
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_33eab951c6bf939d3733bb,21
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,19
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,18
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_c9b4e8732af8e5945eec6e,18
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_da7449c88d58ef4c,17
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_a40c85517dee7e4040674a3388a40ac5c5de12,16
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_edc3bca75bd62581,16
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,16
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html?cid=S1eTAX1218-001&utm_so,16
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,16
http://www.scotiawealthmanagement.com/intl/es/pagina-principal/banca-privada.html,14
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_2aee31e27c1b3be8,14
https://www.scotiawealthmanagement.com/intl/en/home/wealth-structuring-and-trust.html,14
http://www.scotiawealthmanagement.com/ca/fr/accueil.html,14
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_285a63386ca139158b2d3f17f4771d7591648b,13
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,13
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_d29913b7188d7d8d,13
http://www.scotiawealthmanagement.com/intl/es/pagina-principal/contacte-su-oficina-local.html,13
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,13


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Jun 28, 2020 - Jul 4, 2020"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),1,
partnership plus,1,0


