SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-contact-us,5,5,4
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,3,2,2


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),21,18,18
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,14,13,13
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,4,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),14,12,12
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,4,4,4
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,4,3,3
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Sign in,2,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page bottom CTA:Call us at 1888,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:footer:footer-link-open-an-acco,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),6,6,6
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),78,64,60
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,42,34,30
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,19,18,18
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,8,3,3
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,3,3,3
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,2,2,2
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,2,2,2


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),5,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Investme,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),97,58,56
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,43,29,29
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,19,19,17
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,17,9,9
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,8,6,6
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,5,5,5
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),1072,909,844
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,370,328,321
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,323,287,237
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,257,240,239
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,39,39,39
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,25,24,24
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,12,12,12
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,11,11,11
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,8,8,8
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,9,7,7
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,8,7,7


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),114,79,63
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,35,27,14
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,22,18,17
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,17,15,15
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about go,6,6,6
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,5,5,5
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Pricing,5,5,5
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:knowledge navigator,5,5,5
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,3,3,3
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,3,3,3
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Open an account,3,2,2


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),34,26,25
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,7,7,7
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,5,5,5
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,5,5,5
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,5,5,5
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,5,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Local Scotia,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Phone 188876,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),249,195,191
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,63,62,62
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,36,36,36
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,32,31,31
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,18,18,18
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,10,10,10
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:Open an account,10,10,10
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,10,10,10
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,10,10,10
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,10,10,10
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,9,9,9


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),1072,909,844
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,370,328,321
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,323,287,237
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,257,240,239
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,39,39,39
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,25,24,24
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,12,12,12
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,11,11,11
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,8,8,8
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,9,7,7
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,8,7,7


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Jul 10, 2022 - Jul 16, 2022"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,customer
,Visits,Visits
Page,1064,487
/en/application/accounts,989,448
your-information,940,428
/en/application/your-information,733,307
/en/application/your-information/additional,617,252
/en/application/your-information/banking,605,247
/en/application/your-information/communication,600,245
/fr/application/accounts,29,17
/fr/application/your-information,17,7
/fr/application/your-information/communication,15,6
/fr/application/your-information/banking,14,6


##############################################
# App Completions
##############################################
,Visits,customer
,Visits,Visits
Page,408,259
account-confirmation,407,258
/en/application/account-confirmation,50,33
/fr/application/account-confirmation,1,1


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,217,68,847,419
/en/application/accounts,202,65,787,383
your-information,202,64,738,364
/en/application/your-information,132,38,601,269
/en/application/your-information/additional,94,30,523,222
/en/application/your-information/banking,91,30,514,217
/en/application/your-information/communication,89,29,511,216
/fr/application/accounts,5,2,24,15
/fr/application/your-information,2,0,15,7
/fr/application/your-information/communication,1,0,14,6
/fr/application/your-information/banking,1,0,13,6


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,93,31,315,228
account-confirmation,93,31,314,227
/en/application/account-confirmation,9,4,41,29
/fr/application/account-confirmation,0,0,1,1


