#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Mar 29, 2020 - Apr 4, 2020"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html?cid=S1eTAX1218-001&utm_so,452
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html,407
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,322
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/scotiamcleod-online.html,301
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/contact-us.html,265
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client.html,226
http://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,183
https://www.scotiawealthmanagement.com/ca/fr/accueil.html,169
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html,167
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre.html,162
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html,161
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/private-investment-counsel.h,152
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html,150
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,140
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,100
https://www.scotiawealthmanagement.com/intl/en/home.html,85
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/client-guide-faq.html,78
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,78
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_6b1,70
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/important-tax-dates.html,67
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,64
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_dbf,62
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,58
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_d8c,50
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_da7449c88d58ef4c,43
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_3d3b26954f3251cd7c985aea66e4dbad4ea207,43
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,42
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,41
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,37
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_319,37
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_2aee31e27c1b3be8,35
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_fb55f42fab4beb3c0f932c61c85bb7ec8c0bba,33
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,33
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_9e7e1803a44b632f,32
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,31
http://www.scotiawealthmanagement.com/intl/es/pagina-principal/contacte-su-oficina-local.html,31
http://www.scotiawealthmanagement.com/ca/fr/accueil.html,26
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_486f04868554f4dd0eac5d385a372dc87e9c1b,25
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html?cid=ps_c46410836589c6872d3c2f3f39,23
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_a40c85517dee7e4040674a3388a40ac5c5de12,23
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,21
https://www.scotiawealthmanagement.com/ca/fr/accueil/centre-de-ressources-scotiamcleod/impot.html,21
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html#estate-trust,21
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_c9b4e8732af8e5945eec6e,21
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_d29913b7188d7d8d,19
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,19
https://www.scotiawealthmanagement.com/ca/fr/accueil/centre-de-ressources-scotiamcleod/impot/liste-c,18


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Mar 29, 2020 - Apr 4, 2020"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),3,
100,1,0
types estate account,1,0
account creation,1,0


