#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Aug 23, 2020 - Aug 29, 2020"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,132
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,114
https://www.scotiawealthmanagement.com/intl/en/home.html,101
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,89
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,74
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_d8c,52
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,52
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_6b1,52
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_3d3b26954f3251cd7c985aea66e4dbad4ea207,45
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_dbf,44
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_319,43
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,41
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,40
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_fb55f42fab4beb3c0f932c61c85bb7ec8c0bba,32
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_486f04868554f4dd0eac5d385a372dc87e9c1b,32
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,31
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,28
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_a40c85517dee7e4040674a3388a40ac5c5de12,27
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,25
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,25
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_285a63386ca139158b2d3f17f4771d7591648b,22
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_9e7e1803a44b632f,21
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,20
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_da7449c88d58ef4c,17
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,17
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html?cid=ps_c46410836589c6872d3c2f3f39,17
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html?cid=S1eTAX1218-001&utm_so,17
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/banca-privada.html,16
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_c9b4e8732af8e5945eec6e,16
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/complaint-handling-procedures.html,15
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/contacte-su-oficina-local.html,15
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,14
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/gestin-de-inversiones.html,14
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_ec266f98b9dae88d8ee63b,14
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_33eab951c6bf939d3733bb,14
https://www.scotiawealthmanagement.com/intl/en/home/wealth-structuring-and-trust.html,14
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_bcc175b3cebabb204d2e4e,13


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Aug 23, 2020 - Aug 29, 2020"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),0,


