#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Dec 19, 2021 - Dec 25, 2021"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust.html,76
https://www.scotiawealthmanagement.com/ca/en/services.html,65
https://www.scotiawealthmanagement.com/ca/en/resource-centre.html,64
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions/individuals-and-families.html,48
https://www.scotiawealthmanagement.com/intl/en/home.html,47
https://www.scotiawealthmanagement.com/ca/en/services/the-scotiabank-women-initiative.html,38
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/estate-and-trust-services.html,36
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/jp-bickell-foundation.html,35
https://www.scotiawealthmanagement.com/ca/en/services/investment-management/private-investment-couns,34
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,32
https://www.scotiawealthmanagement.com/ca/en/services/total-wealth-planning.html,31
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,29
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiawealth-tax-slips-checklist.html,29
https://www.scotiawealthmanagement.com/ca/en/services/private-banking/borrowing-to-invest.html,26
https://www.scotiawealthmanagement.com/ca/en/services/private-banking/concierge.html,23
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiawealth-annual-tax-reporting.html,23
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/foundations.html,22
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions.html,22
https://www.scotiawealthmanagement.com/ca/en/connect-with-us/thank-you.html,21
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,20
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,20
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiawealth-important-tax-dates.html?f,19
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/jp-bickell-foundation/application-,16
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/banca-privada.html,16
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiawealth-conflicts-of-interest.html,15
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/gestin-de-inversiones.html,15
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust.html?gclid=Cj0KCQiA8ICOBhDmARIsAEG,14
https://www.scotiawealthmanagement.com/ca/en/services/investment-management/scotiamcleod.html?gclsrc,14
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions/professionals-and-executives.html,13
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,12
https://www.scotiawealthmanagement.com/intl/en/home/about-us.html,12
https://www.scotiawealthmanagement.com/ca/fr/communiquez-avec-nous.html,11
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiawealth-account-documentation.html,11
https://www.scotiawealthmanagement.com/ca/fr/services/gestion-de-placements/scotiamcleod.html,10
https://www.scotiawealthmanagement.com/ca/en/services/total-wealth-planning.html?gclsrc=aw.ds&gclid=,9
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,9
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust.html#estate-trust,8
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions/business-owners.html,8


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Dec 19, 2021 - Dec 25, 2021"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),49,
rdsp,3,0
navi gill,2,0
scotia wealth premium payout pool sr m stock dividend d,1,4
scotiabank as executor,1,2
complaint,1,2
careers,1,2
estate assist fee,1,1
borrowing to invest,1,1
rrsp,1,1
cuenta digital,1,1
guia de servicios,1,1
partnership plus,1,1
card,1,1
american express,1,1
jobs,1,1
448194936,1,0
lira,1,0
mindy,1,0
fidelity,1,0
hours,1,0
momentum,1,0
national branch,1,0
personal office,1,0
steven goldberg,1,0
estate docuements,1,0
wayne,1,0
eddie curran,1,0
andy hobbis,1,0
tfsa,1,0
career,1,0
meitanis,1,0
fax number,1,0
line of credit,1,0
branch number,1,0
quebec locked-in plan,1,0
craig takeda,1,0
mmp acccount,1,0
preparing a will with scotiabank,1,0
estate asisst fee,1,0
kerri latchman,1,0
wealthnet,1,0
creares,1,0
dewan hossain,1,0
nitin garg,1,0
stephen goldberg,1,0
wanda allen,1,0


