#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Mar 27, 2022 - Apr 2, 2022"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html,124
https://www.scotiawealthmanagement.com/ca/en/services/investment-management.html,118
https://www.scotiawealthmanagement.com/ca/en/about-us.html,110
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust.html,110
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiawealth-tax-documents.html,109
https://www.scotiawealthmanagement.com/intl/en/home.html,107
https://www.scotiawealthmanagement.com/ca/en/resource-centre.html,103
https://www.scotiawealthmanagement.com/ca/fr.html,102
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiawealth-important-tax-dates.html,98
https://www.scotiawealthmanagement.com/ca/en/services.html,96
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/jp-bickell-foundation.html,78
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/estate-and-trust-services.html,77
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/jp-bickell-foundation/application-,66
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions/individuals-and-families.html,65
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/foundations.html,64
https://www.scotiawealthmanagement.com/ca/en/services/investment-management/private-investment-couns,62
https://www.scotiawealthmanagement.com/ca/en/services/the-scotiabank-women-initiative.html,52
https://www.scotiawealthmanagement.com/ca/en/services/private-banking/borrowing-to-invest.html,42
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,41
https://www.scotiawealthmanagement.com/ca/en/services/private-banking/concierge.html,34
https://www.scotiawealthmanagement.com/ca/en/connect-with-us/thank-you.html,33
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,33
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions.html,32
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,26
https://www.scotiawealthmanagement.com/ca/en/services/the-scotiabank-women-initiative/knowledge-cent,25
https://www.scotiawealthmanagement.com/ca/en/services/total-wealth-planning.html,24
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiawealth-account-documentation.html,19
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,17
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,16
https://www.scotiawealthmanagement.com/ca/en/services/total-wealth-planning/insurance.html,16
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,15
https://www.scotiawealthmanagement.com/intl/es/pagina-principal.html,15
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,15
https://www.scotiawealthmanagement.com/ca/en/resource-centre/scotiamcleod-complaint-handling-procedu,15
https://www.scotiawealthmanagement.com/intl/en/home/about-us.html,15
https://www.scotiawealthmanagement.com/ca/en/tailored-solutions/business-owners.html,14
https://www.scotiawealthmanagement.com/ca/en/services/investment-management/scotiamcleod.html?gclsrc,14
https://www.scotiawealthmanagement.com/ca/fr/services/gestion-de-placements/scotiamcleod.html,13
https://www.scotiawealthmanagement.com/ca/en/services/the-scotiabank-women-initiative/career-and-bus,11
https://www.scotiawealthmanagement.com/ca/en/services/scotiatrust/philanthropic.html,11
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/banca-privada.html,11
https://www.scotiawealthmanagement.com/ca/en/services/total-wealth-planning/insurance/wealth-optimiz,11


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Mar 27, 2022 - Apr 2, 2022"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),78,
foreign exchange,3,4.5
complaint,2,3.5
fax,2,0
career,2,0
shveta anand,2,0
jobs,2,0
desmarais,2,0
mutual funds,1,7
register,1,7
fees,1,3
scotia plan loan,1,3
wealth advisor,1,2
george lunan,1,1
bickell,1,1
exchange rates us,1,1
advisors,1,1
gold,1,1
family office,1,1
private banking,1,1
pursuits,1,1
estate planning,1,1
canin,1,0
"taborek, stephen",1,0
dale malcolm,1,0
roselle murphy,1,0
phone,1,0
voluntary code,1,0
frank,1,0
guillaume maurice group,1,0
lira,1,0
andrew cook,1,0
trusted contact person,1,0
probate,1,0
checklist,1,0
fx rates,1,0
the george lunan foundation,1,0
total networth plan,1,0
andrea,1,0
fichtenbaum,1,0
bonnie ng,1,0
henson trust,1,0
kannin,1,0
set up on line access,1,0
alexandra hyde,1,0
rdsp,1,0
login,1,0
lindsay crooks,1,0
fondation,1,0
spot rate,1,0
buying gold,1,0


